,text,label
355,"['Side', 'side', 'comparison', 'news', '.', 'Comment', 'overt', 'bias', 'under-reporting', '.', 'Share', 'support', 'informed', 'democracy', '.', '#news', '#politics', '#media', '#msnbc', '#cnn', '#fox', '-', ':', 'https://t.co/OCTLN0v95U', 'https://t.co/lVvt9KD5Mq']",0
357,"['Baha', '’', 'teachings', 'clearly', 'delineate', 'religion', 'politics', 'two', 'separate', 'spheres', 'human', 'activity', '.', '#bahai', '#spirituality', '#religion', '#politics', 'https://t.co/0NJEnfbzuQ']",0
358,"['Castañeda', 'holds', 'mirror', 'America', 'warns', 'once-shining', 'model', 'much', 'world', 'crumbling', '.', 'Read', '👉', 'https://t.co/93cspTMIf5', '#democracy', '#politics', '#history', '#AlexisDeTocqueville', 'https://t.co/sJ87VewWw0']",0
363,"['""', 'someone', 'YAF', 'thinks', 'people', 'really', 'trust', 'days', 'get', 'actual', 'information', 'pandemic', ',', '""', 'foundation', 'spokeswoman', 'adds', '.', '@kara_kirsten', '@yaf', '#college', '#education', '#politics', 'https://t.co/hiHHQv952f']",0
364,"['Inflation', 'cruel', 'tax', 'low', 'wage', 'workers', 'rich', 'https://t.co/U1vZ3aoy7y', '#leftwing', '#rightwing', '#trump', '#politics', '#conservative', '#republican', '#maga', '#liberal', '#leftist', '#feminism', '#antifa', '#political', '#donaldtrump', '#democrats', 'https://t.co/MCv9tEnEs3']",0
369,"['Elder', 'Ziyon', '-', 'Ilhan', ""Omar's"", 'career', 'Minnesota', 'Senate', 'proves', 'supports', 'terrorists', 'https://t.co/1Z1YJKalty', '#Antisemites', '#Antisemitism', '#IlhanOmar', '#Politics', '#Terrorism']",0
370,"['#NEWS', ':', 'Chief', 'Minister', '#Uttarakhand', '#PushkarSinghDhami', 'said', 'government', 'consistently', 'working', 'towards', 'making', 'Uttarakhand', 'one', 'leading', 'states', '#India', '.', '@MygovU', '#NewsUpdates', '#Politics', '#BJP', '#pushkarsinghdhami', '#uttarakhandnews', 'https://t.co/ftpVqHA9XU']",0
382,"['Since', 'holding', 'post', ',', 'first', 'crucial', 'error', '@POTUS', 'abrupt', 'abondonment', 'Afghanistan', '🇦🇫', '.', 'Leaving', 'chaos', 'behind', '20', 'years', '.', 'means', 'nothing', '!', '#USA', '#Aghanistan', '#politics', '#Biden']",0
389,"['President', 'Trump', 'issues', 'series', 'statements', 'surging', 'crime', ',', 'mainstream', 'media', '&', 'midterms', 'https://t.co/GUO5nEomzE', '-', '@politic_talks', '#politics', '#politic']",0
390,"['Via', '@RawStory', ':', 'Dem', 'lawmaker', 'says', ""Biden's"", 'bungled', 'Afghan', 'exit', 'cause', ""'"", 'rise', 'veteran', 'suicide', ""'"", 'https://t.co/elG1WAWJQN', '|', '#politics', '#trump', '#corruption']",0
391,"['Courts', 'say', 'COVID', '-', '19', 'relief', '’', 'discriminate', 'white', 'Americans', '…', '-', '#news', '#politics', '-', 'https://t.co/mh7himro62']",0
396,"['Via', '@RawStory', ':', 'Kyrsten', 'Sinema', 'lambasted', 'key', 'supporter', 'ahead', 'Trump', 'visit', ':', ""'"", 'even', 'Senate', '?', ""'"", 'https://t.co/9hdqYYodoP', '|', '#politics', '#trump', '#corruption']",0
398,"['Watch', 'President', ""Biden's"", 'Live', 'Press', 'Conference', 'Afghanistan', 'https://t.co/MStqmkVIHC', '#politics', '#political', '#economy']",0
405,"['find', 'astounding', 'governments', 'abandon', 'certain', 'protocols', 'ensuring', 'public', 'safety', 'order', 'vaccinate', '#COVID19', 'yet', '#publichealth', 'emergency', 'created', '#prohibition', '#Heroin', ',', '#cocaine', '#meth', 'etc', 'ignored', 'nearly', 'century', '#Politics', '#auspol']",0
407,"['governor', '’', 'let', 'parents', 'manage', 'even', 'tiny', 'portion', 'Leaning', ':', '12', '%', 'Liberal', '-', 'View', 'rating', ':', 'https://t.co/0APmNrV8Mv', '#ArticleBiasRatings', '#Politics', 'https://t.co/ddImsDAihA']",0
410,"['Via', '@RawStory', ':', 'Trump-loving', 'Arizona', 'GOP', 'state', 'senator', 'calls', 'COVID', 'vaccines', ""'"", 'Mark', 'Beast', ""'"", 'unhinged', 'rant', 'https://t.co/B6UT5OggiH', '|', '#politics', '#trump', '#corruption']",0
412,"['#politics', '#government', 'Senate', 'infrastructure', 'talks', 'shaky', 'grounds', ':', 'bipartisan', 'Senate', 'infrastructure', 'group', 'struggling', 'break', 'entrenched', 'stalemate', 'final', 'details', '$', '1.2', 'trillion', 'proposal', ',', 'sparking', 'increas', 'https://t.co/4dmRdzOhkW', 'https://t.co/8zJIawAWn5']",0
418,"['Biden', 'offers', 'temporary', ""'"", 'safe', ""'"", 'Hong', 'Kong', 'residents', 'U', '.', '.', 'via', '@Reuters', 'https://t.co/WPRutsKwEq', '#HK', '#HongKong', '#China', '#crisis', '#violence', '#politics', '#protests', '#demonstrations', '#opposition', '#economy', '#RegionalSecurity', '#diplomacy', '#humanity', '#US']",0
420,"['@RBReich', '@ericcurrysf', 'mind-boggling', 'delay', 'process', 'stop', 'treachery', ',', 'like', 'wunder', 'one', 'ends', 'dead', ',', 'accused', '/', 'tainted', 'wrongfuL', ',', 'authoritative', 'power', '#humanity', '🛡', '“', '#politics', '”', '🏰']",0
424,"['Via', '@RawStory', ':', 'Flutist', 'gets', 'booted', 'Baltimore', 'Symphony', 'promoting', 'conspiracy', 'theories', 'COVID', '-', '19', 'https://t.co/qMWlzDdl9o', '|', '#politics', '#trump', '#corruption']",0
427,"['LG', 'polls', ':', 'Lagos', 'lawmaker', 'calls', 'enlightenment', 'elections', '#Politics', '#LagosLgPolls2021', 'https://t.co/LJzR5EMcEj']",0
441,"['Crains', 'New', 'York', ':', '""', 'new', 'New', 'York', 'Governor', 'needs', 'Eric', 'Adams', 'visa', 'versa', '...', '""', '#Diversity', '#Inclusion', '#ESG', '#Equity', '#Politics', 'https://t.co/uLX3ASKFuj']",0
442,"['wondering', 'important', '#namalkumara', 'police', 'protection', 'showing', 'objections', 'teachers', 'movement', 'today', 'yesterday', '#srilanka', '#Politics', 'https://t.co/9m6WC6wEZ9']",0
443,"['EGG', 'Essay', '-', ""China's"", 'Evolving', ""'"", 'Operating', 'System', ""'"", 'Environmental', 'Non-State', 'Actors', '#activism', '#climatechange', '#advocacy', '#politics', '#rights', 'https://t.co/vGMSGePe3X', 'https://t.co/dao4vhwEzn']",0
447,"['#Taxes', 'govt', 'financial', 'terrorism', '.', '#Politics', '#Economics', '#Progressive', 'Economics', 'Professor', 'DEBUNKS', 'Arguments', 'Taxation', '!', '(', '@an_capitalist', ')', 'https://t.co/WAM2BSayTP']",0
448,"['Via', '@RawStory', ':', 'Tim', 'Scott', 'rakes', 'cash', 'eyes', '2024', 'presidential', 'bid', '-', '-', 'problem', ""GOP's"", 'base', 'https://t.co/8nA6RhNQTK', '|', '#politics', '#trump', '#corruption']",0
449,"['#politics', '#government', 'Coronavirus', 'Update', ':', 'CDC', 'expected', 'reverse', 'policy', 'face', 'masks', 'later', 'Tuesday', ',', 'amid', 'reports', 'breakthrough', 'infections', 'delta', 'variant', 'COVID', '-', '19', ':', 'Reports', 'breakthrough', 'infections', 'delta', 'variant', 'https://t.co/0dDX9m6GHv', 'https://t.co/IlslD8Cwbq']",0
451,"['Via', '@RawStory', ':', 'Military', 'civilian', 'flights', 'halted', 'Kabul', 'airport', ':', 'Pentagon', 'https://t.co/0teqRl6zrn', '|', '#politics', '#trump', '#corruption']",0
453,"['West', 'fighting', 'enemy', 'die', 'https://t.co/mSwjsxOoH5', '@abcnews', 'Twenty', 'years', 'war', 'return', 'Taliban', 'rule', '.', 'say', ',', '""', 'watches', ',', 'time', '""', '#politics', 'https://t.co/lY5d6TlaOA']",0
455,"['R', '²', ':', 'Trump', '’', 'view', 'ultimate', 'power', '–', '“', 'absolute', 'right', '”', '–', 'control', 'justice', 'department', '.', '’', 'wrongheaded', 'Nixon', 'held', 'view', 'https://t.co/IEbdvNlGoQ', '#TrumpISNixonButDumber', '#DumbTrumpTricks', '#OldPlaybooksOfThe60', '#Politics', '#LOL', '#HAHA']",0
457,"['#Freedom', 'Without', 'Paradox', 'Fails', 'Us', 'Consistently', 'https://t.co/7qXXMqp2gT', '#alexandriaocasiocortez', '#congress', '#constitution', '#governance', '#government', '#politics', '#usa']",0
461,"['@SpoonieCult', '@bennessb', 'Love', 'divine', 'support', 'message', '.', 'hoping', 'masses', 'waking', 'reality', '#healthcare', ',', '#medicine', ',', '&', '#politics', '.', '#medicalIndustrialComplex', 'runs', '3', '.', '#Science', '.', '#bigPharma', '’', 'taught', 'med', 'school', '.', 'Encouraging', 'creating', 'Illness', '=', 'profit', '.']",0
462,"[""'"", 'petrified', ""'"", ':', 'Quebec', 'woman', 'overcame', 'vaccine', 'fear', 'got', 'first', 'dose', '(', 'K', '😂', '😂', 'always', 'wanted', '.', 'afraid', '.', 'knew', 'needed', 'safe', '...', '#FOH', ')', '#Politics', '#Media', '#Narratives', 'https://t.co/Tp4KGYE2tS', 'via', '@CTVMontreal']",0
465,"['Hours', ',', 'Amerikkka', '’', 'Gestapo', 'Starts', 'Marching', '-', 'via', '@pensignal', '#Politics', '#Nazis', '#JerryNelson', '#Writer', '#Nationalism', 'https://t.co/CImCA5a4yd']",0
471,"['’', 'Trump', 'criticizing', '2012', 'Election', '(', 'Obama', 'pop', '.', 'vote', 'idk', '’', 'talking', ')', 'winning', 'election', '2016', 'despite', 'loosing', 'popular', 'vote', '.', 'irony', 'great', '😭', '.', '#Politics', '#Trump', '#Democracy', '#Electoralcollege', 'https://t.co/jlOi6MWJtH']",0
472,"['Airlines', 'Cancel', 'Flights', 'EN', 'MASSE', 'Due', 'Shortages', ',', 'Economy', 'Failin', '...', 'https://t.co/K62TYqS6kF', 'via', '@YouTube', ""Here's"", 'happens', 'shut', 'everything', 'give', 'free', 'money', '.', 'would', 'want', 'work', 'incentives', '?', '#stimulus', '#politics', '#airlines', '#economy', '#lockdowns']",0
475,"['United', 'Arab', 'Emirates', '’', 'involvement', 'Yemeni', 'conflict', '#Socotra', 'Island', 'reveals', 'ambitions', 'region', '.', 'Article', '@InsideArabia', '#politics', '#UAE', '#YemenCantWait', 'https://t.co/w7qB4YWagM']",0
477,"['Florida', 'Gov', '.', 'DeSantis', 'Threatens', 'Withhold', 'Salaries', 'Superintendents', ',', 'School', 'Board', 'Members', 'Defy', 'Mask', 'Mandate', 'Ban', '#News', '#Politics', 'https://t.co/MiZ46o94Vl']",0
478,"['#Politics', '#Government', '#Environment', '#Health', '#JoeBiden', '—', '>', 'Joe', 'Biden', 'Defanged', 'Left', 'https://t.co/0bJZSkQiN8']",0
479,"['DC', 'Violence', 'Skyrockets', ',', 'Black', 'Community', 'Leaders', 'Rally', 'Neighbors', 'Protect', 'https://t.co/3kZWpqLXU6', '#politics', '#opinion', 'https://t.co/k22ajINQDJ']",0
490,"['go', '…', '.', 'Familiar', 'story', 'labor', 'party', '.', 'Ps', '-', 'reason', 'one', 'trust', '.', '#labor', '#politics', '#fail', 'https://t.co/TimesioG2v']",0
493,"['Shiv', 'Sena', 'lauds', 'Mamata', 'Banerjee', 'setting', 'panel', 'probe', 'Pegasus', 'snooping', 'row', '#Minister', '#PoliticalNews', '#politics', '#political', '#politicians', '#UnionMinister', '#Modi', '#MamataBanerjee', '#Shivsena', '#pegasus', 'https://t.co/7xoBz6kzZl']",0
495,"['Brazil', 'drops', 'plan', 'buy', ""Russia's"", 'COVID', '-', '19', 'vaccine', 'https://t.co/9A7K4l4ZOI', '#Politics', 'https://t.co/eQQT8822Zi', '#Brazil', '#drops', '#plan', '#to', '#buy', ""#Russia's"", '#COVID-19', '#vaccine', '#', '589']",0
496,"['Shashi', 'Tharoor', 'discharged', 'wife', 'Sunanda', 'Pushkar', '’', 'death', 'case', '#shashitharoor', '#delhicourt', '#sunandapushkar', '#death', '#courtcase', '#inquiry', '#noproof', '#congress', '#politics', '#political', '#bail', '#warrant', '#courtmatter', 'https://t.co/WZEzZB8606']",0
497,"['Via', '@RawStory', ':', 'Fish', 'fraud', 'rampant', '—', ""Subway's"", 'tuna', 'scandal', 'tip', 'iceberg', 'https://t.co/FsCxfSMVke', '|', '#politics', '#trump', '#corruption']",0
499,"['Listening', 'generals', 'talk', 'Afghanistan', 'seriously', 'annoying', '.', 'way', 'pissing', 'money', 'away', 'mountains', 'another', '20', 'years', '.', 'result', '.', '#USA', '#Politics']",0
507,"['@XHNews', 'Worth', 'Revisiting', ':', 'U', '.', '.', 'Response', 'COVID', '-', '19', 'https://t.co/qGbC4FHlUQ', '#Covid_19', '#Politics', '#CDC', '#Fauci']",0
509,"['Texas', 'suspending', 'enforcement', 'Gov', '.', 'Greg', ""Abbott's"", 'ban', 'mask', 'mandates', 'public', 'schools', 'deals', 'legal', 'challenges', 'https://t.co/wS2oxj2otI', '#politics']",0
511,"['Texas', 'Gov', '.', 'Greg', 'Abbott', 'signs', 'order', 'banning', 'COVID', 'vaccine', ',', 'mask', 'mandates', 'https://t.co/TrNJTZedOS', '-', '@politic_talks', '#Politics', '#Political']",0
512,"['Medicinal', 'cannabis', ""'"", 'endless', 'potential', ""'"", 'beyond', 'CBD', 'THC', ',', 'pharmacist', 'says', 'https://t.co/jaYlyKcSie', '#cannabis', '#weed', '#health', '#care', '#politics', '#corruption', '#BigPharma', '#plantmedicine', '#freedom']",0
514,"['ok', 'turn', 'blind', 'eye', 'disgraceful', 'treatment', 'prisoners', 'prisons', '.', 'get', 'uproar', 'citizens', 'countries', 'treated', 'unfairly', '.', '#politics']",0
520,"['“', 'Speak', 'softly', 'carry', 'Lightsaber', '”', '-', 'Jedi', 'Master', 'Theodore', 'Roosevelt', '/', 'Luke', 'Skywalker', '#StarWars', '#Politics', 'https://t.co/pPNKjKuSMh']",0
522,"['figuratively', 'tearing', 'hair', 'listening', 'latest', 'episode', '@ezraklein', ""'"", 'podcast', '.', 'literally', 'regurgitating', 'Kulinski', '""', 'imminent', 'threat', '""', 'talking', 'point', '.', 'Garbage', '.', 'better', 'Ezra', '.', 'platform', 'talking', 'points', 'straight', 'YouTube', 'hacks', '.', '#politics', '#foreignpolicy']",0
524,"['Hungary', 'bans', 'sale', 'books', 'LGBTQ', '+', 'content', 'near', 'churches', 'schools', ',', 'orders', 'plastic', 'wraps', 'elsewhere', 'https://t.co/rzsh4RqGlu', '#english', '#hungary', '#politics', '#law', '#lgbtq']",0
525,"['Strengthening', 'executive', 'power', 'lives', ',', 'chosing', 'identify', 'us', 'based', 'race', 'gender', 'rather', 'individuality', 'suppression', 'freedom', 'speak', 'minds', 'left', 'freedom', 'America', 'stands', ',', 'Fascism', '.', '#America', '#Freedom', '#Politics', 'https://t.co/8EN8yeCcAP']",0
527,"['Via', '@RawStory', ':', 'Louis', 'DeJoy', 'family', 'businesses', 'could', 'rake', '$', '23.7', 'million', 'Postal', 'Service', 'contractor', 'https://t.co/AMvfDZMl5p', '|', '#politics', '#trump', '#corruption']",0
538,"['Florida', 'Gov', '.', 'DeSantis', 'Threatens', 'Withhold', 'Salaries', 'Superintendents', ',', 'School', 'Board', 'Members', 'Defy', 'Mask', 'Mandate', 'Ban', '#News', '#Politics', 'https://t.co/jR25qddnqK']",0
540,"['Via', '@RawStory', ':', 'WATCH', ':', 'Arizona', 'Republican', 'demolishes', ""Trump's"", 'unhinged', 'rant', 'tainted', ""'"", 'routers', ""'"", 'weekend', 'rally', 'https://t.co/jSD7ZjyBsw', '|', '#politics', '#trump', '#corruption']",0
544,"['car', 'mob', 'rally', '’', 'first', 'stop', 'Sino-Thai', 'Tower', ',', 'former', 'office', 'Public', 'Health', 'Minister', 'Anutin', 'Charnvirakul', '.', 'protesters', 'arrived', 'destination', '.', '#BangkokPost', '#Thailand', '#politics', '#ม็อบ10สิงหา', 'https://t.co/dU179J6v52']",0
548,"['Republican', 'Party', 'given', 'actually', 'governing', 'country', 'winning', 'new', 'voters', ',', 'opting', 'instead', 'double', 'self-righteous', 'anger', ',', '@DanCubias', 'explains', 'https://t.co/1Z63Bzh7Ir', '#politics', '#Republicans', '#Latino', '#demographics']",0
549,"['California', 'lobbyist', 'working', 'streamline', 'state', 'system', 'report', 'sexual', 'misconduct', 'politics', '–', 'https://t.co/WsjrR2AV1H', 'KXTV', 'ChronLaw', 'Politics', 'News', 'https://t.co/sJ95SzAt6z', '#Politics', '#news', '#law', '#attorney', '#lawyer']",0
550,"['Larry', 'Elders', 'angle', 'businesses', 'responsible', 'enough', 'set', 'minimum', 'wage', 'country', 'increased', 'federal', 'minimum', 'wage', '*', 'checks', 'notes', '*', '12', 'years', '#california', '#californiarecall', '#gavinnewsome', '#recall', '#politics', '#Politics']",0
557,"['Biden', 'quick', 'start', 'appointing', 'federal', 'judges', ',', 'outpacing', 'several', 'recent', 'predecessors', 'https://t.co/RHnM6TGrOF', '-', '@politic_talks', '#politics', '#politic']",0
560,"['Opinion', '|', 'Justin', ""Trudeau's"", 'snap', 'election', 'may', 'victory', 'expects', '-', 'Washington', 'Post', 'https://t.co/yRHPydJobG', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
565,"['Vast', 'majority', 'European', 'nations', 'ban', 'elective', 'abortions', '15', 'weeks', ',', 'US', 'outside', 'mainstream', ':', 'study', 'https://t.co/7wTFBovqWq', '-', '@politic_talks', '#Politics', '#Political']",0
567,"['@joanwalsh', 'establishment', 'argument', 'made', 'Nina', 'Turner', 'one', 'put', 'forth', 'Donna', 'Edwards', 'lost', '.', 'takes', 'made', 'NY', 'DC', 'reflective', 'happening', 'ground', '.', '#politics']",0
569,"['South', 'Korea', 'pledges', 'nearly', '$', '2', 'billion', 'become', 'major', 'COVID', '-', '19', 'vaccine', 'producer', 'https://t.co/CJvko6akWP', '#Politics', 'https://t.co/eQQT8822Zi', '#South', '#Korea', '#pledges', '#nearly', '#', '$', '2', '#billion', '#to', '#become', '#major', '#COVID-19', '#vaccine', '#producer', '#', '558']",0
572,"['Tan', 'Sri', '#MuhyiddinYassin', 'said', 'success', '#NationalRecoveryPlan', '(', '#PPN', ')', 'dependent', 'support', 'parties', '#Covid19', 'crisis', 'needs', 'approached', 'whole', 'nation', 'rather', 'whole', '#government', '.', '#TheAsianAffairs', '#Politics', 'https://t.co/Q8iIRiQrzY']",0
574,"['appropriate', 'quote', 'saying', 'Mao', 'Zedong', '""', 'Politics', 'war', 'without', 'bloodshed', 'war', 'politics', 'bloodshed', '""', ',', '#AshrafGhani', 'fleed', '#Tajikistan', '.', '#AFGHANISTAN', 'never', 'country', 'priority', '#Kabul', '#Taliban', 'best', '#Politics']",0
578,"['Cryptocurrencies', 'could', 'lead', '‘', 'limitless', '’', 'losses', 'UK', 'government', '#News', '#Politics', '#Lush', '#US', '#Treasury', '#Customs', '#TheBankofEngland', '#BegbiesTraynor', '#Bank', '#Britcoin', '#Palmer', '#AndyHaldane', '#JuliePalmer', 'https://t.co/N0SggaUGie']",0
580,"['@BrijMohanBhama', '#ModiShahSarkar', 'Pocketed', '#SupremeCourt', '#SupremeCourtJudges', '#ElectionCommissionOfIndia', '#NSA', 'Interested', '#Politics', '#BJP_RSS', 'Whatever', 'Want', '#7YearsOfEventManagement', '#7YearsOfModiCircus', 'Exposed', 'Everyone', 'Even', '#RSS', 'Exposed', 'General', 'Public']",0
582,"['rumour', 'became', 'official', 'yesterday', 'going', 'polls', 'Monday', ',', 'September', '20', '.', 'already', 'decided', 'voting', 'federal', 'election', ',', 'undecided', 'still', '?', '#yyc', '#yyccc', '#Politics', '#Election2021', '@mazmcfly', 'https://t.co/sRk1nyeNbM']",0
586,"['J', '.', '.', 'Vance', 'Back', 'Culture', 'War', ':', 'Ohio', 'Senate', 'candidate', 'sees', 'tension', 'pressing', 'cultural', 'economic', 'issues', '.', '|', 'Via', '\u2066', '@RealClearNews', '\u2069', '#writingcommunity', '#politics', '#socent', '#independents', '#libertarians', 'https://t.co/rXIN2TX0io']",0
587,"['Loudoun', 'County', 'teacher', 'resigns', 'spot', 'transgender', 'pronoun', 'policy', '…', '-', '#news', '#politics', '-', 'https://t.co/o9hqy9ZufB']",0
592,"['Revealed', ':', 'Tinubu', 'certificates', ',', 'steals', 'huge', 'amounts', 'Lagos', 'money', 'monthly', '–', 'Bode', 'George', 'Read', ':', 'https://t.co/0nvKffkrqT', '#Tinubu', '#Lagos', '#Timanowskaja', '#APC', '#colonialism', '#democracy', '#transparency', '#PDP', '#certificates', '#goodvibes', '#Buhari', '#WhenYouknow', '#BodeGeorge', '#politics', 'https://t.co/HhFcAItJUo']",0
598,"['GOP', 'official', 'Wake', 'urges', 'Republicans', 'play', 'politics', 'vaccine', ',', 'mask', 'info', '–', 'https://t.co/Bfszcvitlx', 'ChronLaw', 'Politics', 'News', 'https://t.co/W80m5RCr1M', '#Politics', '#news', '#law', '#attorney', '#lawyer']",0
605,"['Following', 'EC', 'verdict', ',', 'party', 'likely', 'join', 'Deuba', 'government', 'day', 'two', '.', '#Nepal', '#Politics', '#Jspn', 'https://t.co/cBXaHOj1XH']",0
608,"['Senate', 'Passes', '$', '1.2', 'Trillion', '“', 'Infrastructure', '”', 'Bill', '–', '19', 'Republicans', 'Joined', 'Democrats', '#News', '#Politics', 'https://t.co/PkXvAaUG9x']",0
612,"['Seriously', '#UnitedStates', '...', '328,200', ',', '000', 'people', '...', '#politicians', '(', 'including', 'current', 'last', 'president', ')', '?', ""What's"", 'happening', '?', 'Looks', 'like', 'old', 'peoples', ""'"", 'home', 'concept', 'technology', '.', '#politics', '#america', '#InfrastructureBill', '#Crypto', '#Cryptocurency', '#US']",0
